current_time,Ndate,Sdate,Shift,customer,tester,status,step,maxsites,runsiteqty,device,family,SE,Class,RowID
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVO,QAMT24,SETUPW,MT        ,6,0,MA35H04F764C,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,XST,QAMT26,IDLE_L,MT        ,6,0,None,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,AMI,QAMT28,IDLE_L,          ,6,0,None,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVO,QAMT29,RUN,MT        ,6,6,NUC972DF63YC,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT30,RUN,RT1       ,6,6,MT9011CSAT/BBZACC2020-H,5867,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT31,ENG_L,MT        ,6,0,MT9653BAKT/ABZAHHB-P-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT32,RUN,EQC       ,6,6,MS7241A/Q0ZAHHC2020-CLG-H,MS7241,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT33,RUNR,MT        ,6,0,MT5711CNOT/DAACB20-H,5711,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT34,RUN,MT        ,6,6,MT9653BACT/ABZAHHB-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVO,QAMT35,SETUPW_L,RT3       ,6,0,NM1520LD2AE,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT36,RUN,MT        ,6,6,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT37,DOWN,MT        ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,XSG,QAMT38,RUN,MT        ,6,6,SSC377D,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT39,RUN,MT        ,6,6,MT9611IAAT/IBZAHHD050505-P05-H,5871,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT40,RUN,MT        ,6,6,MT9612IAAT/PBZAHHD050505-P05-H,5871,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT41,RUN,MT        ,6,6,MT9255BCAN/AAZBXDA2020-L,5862,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT42,IDLE_L,RT1       ,6,0,MT9255BADN/AAZAXDC2020-L,5862,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT43,RUNP,MT        ,6,5,MT9288GAAT/ABZAHIA2020-H,5870,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT44,RUNP,MT        ,6,1,MS72320G0N/51AZAA20-L,MS7232,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT45,RUN,MT        ,6,6,MT9255BADN/AAZAXDC2020-L,5862,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT46,RUN,MT        ,6,6,MT9255BCAN/AAZBXDA2020-L,5862,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT47,RUNP,MT        ,6,5,MT9020IAAT/HBZAHHD202020-P20-H,5871,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT48,RUN,MT        ,6,6,MT9011CSAT/BBZACC2020-H,5867,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT49,RUN,RT3       ,6,6,NT68581UPG/DAD,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT50,RUN,MT        ,6,6,SV72193BG/ABACU-V,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT51,IDLE_L,MT        ,6,0,NC98691PG/AAA,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT52,RUN,MT        ,6,6,MT9255BCAN/AAZBXDA2020-L,5862,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT53,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT54,IDLE_L,RT1       ,6,0,MT9633GAAT/ABZACC-H,5873,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT55,RUN,MT        ,6,6,MT9020IAAT/HBZAHHD202020-P20-H,5871,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT56,RUN,MT        ,6,6,MT5586EAAT/AAZACC3434-H,5873,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT57,RUNP,MT        ,6,5,MT9900AAAQ/RCZBMB-H,5895,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT58,IDLE_L,RT2       ,6,0,MT2 MTK,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT59,RUN,MT        ,6,6,NT68874AUMFG/BABAACU,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT60,RUN,MT        ,6,6,MT9900AAAQ/RCZBMB-H,5895,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT61,RUN,MT        ,6,6,MT9011CEAT/BBZACC2020-H,5867,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT62,RUNP,EQC       ,6,5,MT9216AAAT/EBZBCA2020-H,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT63,RUN,RT1       ,6,6,MT9618GAAT/ABZAHHB-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT64,RUN,MT        ,6,6,MT9618GAAT/ABZAHHB-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT65,RUNP,MT        ,6,4,MT9618GABT/ABZAHHB-P-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT66,RUN,MT        ,6,6,MT9020IABT/BAZAHHD202020-P20-H,5871,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT67,IDLE_L,EQC       ,6,0,MTK MT2,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT68,RUN,MT        ,6,6,MT9618GAAT/ABZAHHB-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT69,ENG_L,MT        ,6,0,MT5877AYYT/YYZAMB343434-E34TTBZA-H,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT70,RUN,MT        ,6,6,MT9618GABT/ABZAHHB-P-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT71,RUN,MT        ,6,6,MT9216AAAT/XBZACC2020-H,5867,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT72,RUN,MT        ,6,6,MT9216AAAT/EBZBCA2020-H,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT73,RUN,MT        ,6,6,MT6878V/FZAHJB-H,6878,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT74,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT75,RUN,MT2       ,6,6,MT9369DNW/OLAHHA-H,9369,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT76,RUN,MT        ,6,6,MT6878V/ZAHJB-H,6878,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT77,RUN,MT        ,6,6,MT6878V/ZAHJB-H,6878,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT78,DOWN,EQC       ,6,0,MT9603EAAT/ADZACC3434-H,5873,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT79,RUNP,MT        ,6,4,MT5838AAAQ/ECZAHIE-CSY-H,5897,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT80,ENG_L,MT        ,6,0,None,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT81,RUN,MT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT82,RUN,MT2       ,6,6,SV72187BG-8K/BBACU-V,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT83,RUN,MT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT84,RUN,MT        ,6,6,SV72187BG-8K/BBACU-V,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT85,RUNP,MT2       ,6,5,NT72335PG-VA/AAA,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT86,ENG_L,MT        ,6,0,MT9655BABT/BCZAMB-ETTBZA-H,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT87,IDLE_L,MT2       ,6,0,MT9687BPVT/ADZBHHB3434-H,5876,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT88,RUNR,MT-1      ,6,0,MT9810YGQJ/BGZAHHB-CLG-H,9810,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT89,ENG_L,MT2       ,6,0,MT9603EDAT/HCZACC3434-ER122-H,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MSL,QAMT90,RUNP,RT1       ,6,5,MT6878V/ZAHJB-H,6878,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT91,RUN,MT        ,6,6,MT9801VWQT/BGZAHHB2020-H,9810,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT92,RUN,RT1       ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT93,RUN,RT1       ,6,6,NT72690TBG-8C2K/WBBAACU,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT94,RUN,MT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,NVT,QAMT95,RUNP,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT96,RUN,MT        ,6,6,MT5711CNOT/DAACB20-H,5711,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT97,RUN,MT        ,6,6,MT9632EAAT/DBZAHIA202020-H,5870,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT98,RUN,MT        ,6,6,MT9618GABT/ABZAHHB-P-H,5879,,,
2024/5/27 19:10:06,2024/5/27,2024/5/27,day,MTK,QAMT99,REPAIR,EQC       ,6,0,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN01,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN02,RUNP,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN03,RUN,MT2       ,6,6,NT72335PG-VA/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN04,RUNR,MT        ,6,0,SV72193BG/ABACU-V,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN05,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN06,RUN,MT2       ,6,6,NT72327PG/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN07,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN08,RUN,MT        ,6,6,NT72690TBG-8C2K/WBBAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN09,RUN,MT        ,6,6,NT68300UMFG/CABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN10,RUN,EQC3      ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN11,RUN,MT        ,6,6,NT72690TBG-8C2K/WBBAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN12,RUN,MT        ,6,6,NC98529BG/AAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN13,RUN,MT        ,8,8,NT72335PG-VA/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN14,IDLE_L,MT        ,8,0,None,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMN15,RUN,MT        ,8,8,NT72326PG/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT01,RUNP,MT        ,6,5,MS7232SWU/2JAZAA20-L,MS7232,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT02,RUN,EQC       ,6,6,MT9602EAAT/MBZAHIA202020-H,5870,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT03,RUNP,MT        ,6,5,MT9649BAAT/BBZAHHB-H,5879,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT04,RUN,RT1       ,6,6,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT05,RUN,RT1       ,6,6,MT9653BACT/ABZAHHB-H,5879,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT06,DOWN,MT        ,6,0,MS7236OA0N/L0AZAA01-L,MS7236,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVO,QAMT07,RUNP,MT        ,6,5,N9H20K31N,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT08,DOWN,RT1       ,6,0,MT9010PBAT/BBZBHHA202020-H,5870,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT09,RUNP,MT        ,6,4,MS7245PA0U/H0AZAA20-L,MS7245,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT10,RUNP,MT        ,6,5,MT9653BACT/ABZAHHB-H,5879,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MSL,QAMT100,RUN,MT        ,6,6,MT9255BCAN/AAZBXDA2020-L,5862,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT101,RUN,MT        ,6,6,MT9603EAAT/ACZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT102,RUNP,MT2       ,6,2,MT9667KAAT/ABZBCA3434-MA2-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT103,IDLE_L,RT1       ,6,0,MTK MT2,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT104,RUN,MT        ,6,6,MT9701KHSU/AGAHHB05-L,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT105,RUN,MT        ,6,6,MT9603EAAT/ADZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT106,RUN,MT        ,6,6,MT9010PBAT/BBZBHHA202020-H,5870,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT107,RUN,MT2       ,6,6,MT9364DNN/OLAHHA-L,9364,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT108,DOWN,EQC       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT109,RUN,RT1       ,6,6,NT72335PG-VA/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT11,SETUPW,MT        ,6,0,MS7245CI7U/60AZAA20-L,MS7245,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT110,RUN,MT2       ,6,6,MT9375ANV/OHAHHD-M-H,9379,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT111,RUN,MT        ,6,6,MT9010PBAT/BBZBHHA202020-H,5870,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT112,IDLE_L,RT1       ,6,0,MT9385ANV/EHAHHD-H,9379,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT113,RUN,MT        ,6,6,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT114,RUNP,MT        ,6,5,MT9618GABT/ABZAHHB-P-H,5879,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,XSG,QAMT115,RUNR,MT        ,6,0,SSR931G,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,XSG,QAMT116,RUNP,MT        ,6,5,SSR921G,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT117,ENG_L,MT        ,6,0,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT118,RUN,MT        ,6,6,MT9666IAAT/AFZACB-H,5872,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT119,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT12,DOWN,EQC       ,6,0,MS7232SWU/3CAZAA20-L,MS7232,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,XSG,QAMT120,RUN,MT        ,6,6,SSR921G,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,XSG,QAMT121,RUN,MT        ,6,6,C8-37GW,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT122,ENG_L,MT        ,6,0,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT123,RUN,MT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT124,RUNP,RT2       ,6,5,SV72193BG/ABACU-V,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT125,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT126,RUN,MT        ,6,6,NT68103UQG/BABCU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT127,RUN,RT1       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT128,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT129,IDLE_L,MT        ,6,0,SV68307UTBG/BABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT13,RUNP,MT        ,6,3,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT130,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT131,RUN,RT1       ,6,6,NT72202TBG-TZ/BABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT132,RUN,MT2       ,6,6,SV72187BG-8K/BBACU-V,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT133,RUN,MT        ,6,6,MT5586EAAT/AAZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT134,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT135,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT136,RUNP,MT2       ,6,3,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT137,RUNP,MT        ,6,5,NT72690TBG-8C2K/SABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT138,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,XSG,QAMT139,RUN,MT        ,6,6,SAV835XQ,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT14,REPAIR,RT1       ,6,0,MT9617OAAT/ACZBCB3434-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT140,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,XSG,QAMT141,RUN,RT1       ,6,6,SSC8627DE,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT142,RUNR,MT2       ,6,0,NT72335PG-VA/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT143,RUN,RT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT144,RUN,MT        ,6,6,NT72690TBG-8C2K/WBBAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT145,RUNP,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT146,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT147,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT148,RUN,MT        ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT149,RUN,MT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT15,RUN,MT2       ,6,6,MT9000AAAT/ADZBHHB343434-CSM34NB-H,5876,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT150,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT151,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT152,RUN,MT        ,6,6,NT98632BG/CACCU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,HIM,QAMT153,IDLE_L,RT1       ,6,0,F6330A00DLCG004,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT154,IDLE_L,MT        ,6,0,MT9900AAAQ/RCZBMB-H,5895,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT155,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT156,RUNP,MT        ,6,5,MT9010PBAT/BBZBHHA202020-H,5870,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT157,IDLE_L,RT1       ,6,0,MT9603EAAT/CCZACC3434-H,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT158,RUN,MT2       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT159,RUN,MT        ,6,6,NT72690TBG-8C/WBBAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT16,RUN,MT        ,6,6,MT9011CEAT/BBZACC2020-H,5867,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT160,RUN,EQC2      ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT161,IDLE_L,MT        ,6,0,NT68874UMFG/CBAAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT162,RUNR,RT1       ,6,0,NC98529BG/AAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT163,RUNR,EQC       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT164,IDLE_L,RT2       ,6,0,MTK MT2,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT165,ENG_L,MT        ,6,0,NC96687TBG/BABAABACUE,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT166,RUN,MT        ,6,6,NT72690TBG-8Z2K/SABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT167,RUN,RT1       ,6,6,NT72327PG/AAA,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT168,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT169,IDLE_L,RT2       ,6,0,None,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT17,RUN,MT        ,6,6,MT9011CEAT/BBZACC2020-H,5867,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT170,RUN,MT3       ,6,6,SV72203TBG/WABAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT171,RUN,MT        ,6,6,NT68831UMFG/EBDAACUN,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT172,RUNP,MT        ,6,5,MT9618GABT/ABZAHHB-P-H,5879,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT173,RUN,MT        ,6,6,MT9603BAAT/ACZACC3434-H,5873,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT174,RUN,MT        ,6,6,MT9653BACT/ABZAHHB-H,5879,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT175,RUN,MT        ,6,6,MT9617OABT/ACZBCB3434-H,5889,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,MTK,QAMT176,RUN,MT        ,6,6,MT9611IAAT/IBZAHHD050505-P05-H,5871,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT177,RUN,MT2       ,6,6,NC98529BG/AAACU,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT178,RUN,MT        ,6,6,NT68811UMFG/CBBAACUN,,,,
2024/5/27 19:15:06,2024/5/27,2024/5/27,day,NVT,QAMT179,ENG,MT        ,6,0,NT96670BG/BABCU,,,,
